osmid,y,x,street_count,highway,ref,railway,geometry
65329583,37.7384285,-122.4958073,4,,,,POINT (-122.4958073 37.7384285)
65329585,37.7347133,-122.4955475,3,,,,POINT (-122.4955475 37.7347133)
65329589,37.7636666,-122.4750033,4,,,,POINT (-122.4750033 37.7636666)
65329591,37.7599352,-122.474743,4,stop,,,POINT (-122.474743 37.7599352)
65329595,37.7487465,-122.473946,4,,,,POINT (-122.473946 37.7487465)
65329597,37.7431501,-122.4735584,4,,,,POINT (-122.4735584 37.7431501)
65329600,37.7412843,-122.4734258,4,,,,POINT (-122.4734258 37.7412843)
65329602,37.7394194,-122.4732986,4,,,,POINT (-122.4732986 37.7394194)
65329609,37.7867948,-122.4766369,1,,,,POINT (-122.4766369 37.7867948)
65329612,37.7824114,-122.4763206,4,,,,POINT (-122.4763206 37.7824114)
65329615,37.7766949,-122.4759083,4,,,,POINT (-122.4759083 37.7766949)
65329618,37.77483,-122.4757738,4,,,,POINT (-122.4757738 37.77483)
65329635,37.713362,-122.443952,3,,,,POINT (-122.443952 37.713362)
65329637,37.711909,-122.44332,3,,,,POINT (-122.44332 37.711909)
65329641,37.711944,-122.443192,3,,,,POINT (-122.443192 37.711944)
65329643,37.7638065,-122.4272471,3,,,,POINT (-122.4272471 37.7638065)
65329656,37.735173,-122.4221263,3,,,,POINT (-122.4221263 37.735173)
65329677,37.7664263,-122.4445657,3,,,,POINT (-122.4445657 37.7664263)
65329805,37.7346236,-122.4318599,3,,,,POINT (-122.4318599 37.7346236)
65329835,37.7279587,-122.4407763,3,,,,POINT (-122.4407763 37.7279587)
65329838,37.7285253,-122.4420117,1,turning_circle,,,POINT (-122.4420117 37.7285253)
65329843,37.793371,-122.47962,1,,,,POINT (-122.47962 37.793371)
65329848,37.737466,-122.381767,3,,,,POINT (-122.381767 37.737466)
65329861,37.738078,-122.383189,1,turning_circle,,,POINT (-122.383189 37.738078)
65329863,37.7813692,-122.4555424,3,,,,POINT (-122.4555424 37.7813692)
65329866,37.7346629,-122.4723766,4,,,,POINT (-122.4723766 37.7346629)
65329876,37.7337425,-122.4731891,3,,,,POINT (-122.4731891 37.7337425)
65329892,37.749962,-122.421391,3,,,,POINT (-122.421391 37.749962)
65329896,37.7821192,-122.4827502,4,,,,POINT (-122.4827502 37.7821192)
65329901,37.7764033,-122.4823361,4,,,,POINT (-122.4823361 37.7764033)
65329903,37.7745374,-122.4822009,4,,,,POINT (-122.4822009 37.7745374)
65329911,37.7410008,-122.4798691,4,,,,POINT (-122.4798691 37.7410008)
65329919,37.7391377,-122.4797385,4,,,,POINT (-122.4797385 37.7391377)
65329924,37.7633827,-122.4814325,4,stop,,,POINT (-122.4814325 37.7633827)
65329926,37.7596515,-122.481171,4,stop,,,POINT (-122.481171 37.7596515)
65329934,37.7325531,-122.4792502,4,,,,POINT (-122.4792502 37.7325531)
65329937,37.7552713,-122.3899833,3,,,,POINT (-122.3899833 37.7552713)
65329940,37.7501727,-122.3894811,4,,,,POINT (-122.3894811 37.7501727)
65329943,37.7604214,-122.3904766,4,,,,POINT (-122.3904766 37.7604214)
65329945,37.7578228,-122.3902368,4,,,,POINT (-122.3902368 37.7578228)
65329947,37.7573812,-122.3902006,1,,,,POINT (-122.3902006 37.7573812)
65329950,37.7371337,-122.4673076,3,,,,POINT (-122.4673076 37.7371337)
65329952,37.736692,-122.4661179,4,,,,POINT (-122.4661179 37.736692)
65329954,37.7360575,-122.464944,3,,,,POINT (-122.464944 37.7360575)
65329957,37.7353432,-122.4644992,3,,,,POINT (-122.4644992 37.7353432)
65329958,37.7346564,-122.4644508,3,,,,POINT (-122.4644508 37.7346564)
65329972,37.7357384,-122.4641788,3,,,,POINT (-122.4641788 37.7357384)
65329978,37.7877045,-122.4008211,3,,,,POINT (-122.4008211 37.7877045)
65329980,37.7874553,-122.4005089,4,traffic_signals,,,POINT (-122.4005089 37.7874553)
65329990,37.7240837,-122.4742596,3,,,,POINT (-122.4742596 37.7240837)
65329996,37.7212419,-122.4745384,4,,,,POINT (-122.4745384 37.7212419)
65330002,37.7624839,-122.5017911,4,,,,POINT (-122.5017911 37.7624839)
65330004,37.7587526,-122.5015291,4,stop,,,POINT (-122.5015291 37.7587526)
65330006,37.7475619,-122.5007436,4,,,,POINT (-122.5007436 37.7475619)
65330008,37.7419705,-122.5003505,4,stop,,,POINT (-122.5003505 37.7419705)
65330010,37.7401029,-122.50022,4,stop,,,POINT (-122.50022 37.7401029)
65330013,37.7382397,-122.5000893,4,stop,,,POINT (-122.5000893 37.7382397)
65330018,37.7349071,-122.5000996,3,,,,POINT (-122.5000996 37.7349071)
65330024,37.7811812,-122.5031003,3,,,,POINT (-122.5031003 37.7811812)
65330033,37.7754772,-122.5026903,4,,,,POINT (-122.5026903 37.7754772)
65330035,37.7736107,-122.5025561,4,,,,POINT (-122.5025561 37.7736107)
65330045,37.7825849,-122.4725386,4,traffic_signals,,,POINT (-122.4725386 37.7825849)
65330054,37.7768664,-122.4721275,4,traffic_signals,,,POINT (-122.4721275 37.7768664)
65330057,37.7750021,-122.4719935,4,traffic_signals,,,POINT (-122.4719935 37.7750021)
65330230,37.713641,-122.444891,3,,,,POINT (-122.444891 37.713641)
65330232,37.714701,-122.446213,3,,,,POINT (-122.446213 37.714701)
65330284,37.8265791,-122.3769469,3,,,,POINT (-122.3769469 37.8265791)
65330288,37.8259004,-122.3751717,3,,,,POINT (-122.3751717 37.8259004)
65330294,37.714305,-122.4635187,4,,,,POINT (-122.4635187 37.714305)
65330296,37.714297,-122.4644228,4,,,,POINT (-122.4644228 37.714297)
65330298,37.714285,-122.466219,4,stop,,,POINT (-122.466219 37.714285)
65330300,37.7142649,-122.4689151,4,,,,POINT (-122.4689151 37.7142649)
65330304,37.7142769,-122.4704846,4,,,,POINT (-122.4704846 37.7142769)
65330327,37.740055,-122.4629267,3,,,,POINT (-122.4629267 37.740055)
65330342,37.7380508,-122.4633397,4,,,,POINT (-122.4633397 37.7380508)
65330344,37.7370238,-122.4631499,4,,,,POINT (-122.4631499 37.7370238)
65330384,37.7366835,-122.449357,1,turning_circle,,,POINT (-122.449357 37.7366835)
65330409,37.7124757,-122.41158,4,,,,POINT (-122.41158 37.7124757)
65330415,37.7278517,-122.4281323,4,,,,POINT (-122.4281323 37.7278517)
65330417,37.7262873,-122.4292968,4,,,,POINT (-122.4292968 37.7262873)
65330421,37.7247343,-122.4304684,4,,,,POINT (-122.4304684 37.7247343)
65330423,37.7231792,-122.4316491,4,,,,POINT (-122.4316491 37.7231792)
65330425,37.7216254,-122.4328201,4,,,,POINT (-122.4328201 37.7216254)
65330427,37.7200736,-122.4339971,4,,,,POINT (-122.4339971 37.7200736)
65330429,37.7169563,-122.4363473,4,,,,POINT (-122.4363473 37.7169563)
65330436,37.7271838,-122.4329355,3,,,,POINT (-122.4329355 37.7271838)
65330447,37.7667872,-122.4125602,3,,,,POINT (-122.4125602 37.7667872)
65330449,37.7654937,-122.4124287,4,,,,POINT (-122.4124287 37.7654937)
65330451,37.7590933,-122.411598,4,,,,POINT (-122.411598 37.7590933)
65330452,37.7558965,-122.4112874,4,,,,POINT (-122.4112874 37.7558965)
65330454,37.7542945,-122.4111361,4,,,,POINT (-122.4111361 37.7542945)
65330456,37.7494951,-122.4106785,4,,,,POINT (-122.4106785 37.7494951)
65330458,37.7482809,-122.4105635,4,traffic_signals,,,POINT (-122.4105635 37.7482809)
65330462,37.7473614,-122.4104987,4,,,,POINT (-122.4104987 37.7473614)
65330467,37.746952,-122.4106414,3,,,,POINT (-122.4106414 37.746952)
65330470,37.745298,-122.410474,3,,,,POINT (-122.410474 37.745298)
65330472,37.744918,-122.410441,3,,,,POINT (-122.410441 37.744918)
65330473,37.744325,-122.410389,4,,,,POINT (-122.410389 37.744325)
65330498,37.7257655,-122.4152371,1,turning_circle,,,POINT (-122.4152371 37.7257655)
65330526,37.7158418,-122.4083316,4,,,,POINT (-122.4083316 37.7158418)
65330538,37.7119549,-122.4097493,3,,,,POINT (-122.4097493 37.7119549)
65330552,37.7184912,-122.4069917,3,,,,POINT (-122.4069917 37.7184912)
65330704,37.7339108,-122.4385538,1,turning_circle,,,POINT (-122.4385538 37.7339108)
65330711,37.7330938,-122.438799,3,,,,POINT (-122.438799 37.7330938)
65330717,37.7354288,-122.4380951,3,,,,POINT (-122.4380951 37.7354288)
65330725,37.764859,-122.422853,3,,,,POINT (-122.422853 37.764859)
65330737,37.7664728,-122.423281,3,,,,POINT (-122.423281 37.7664728)
65330743,37.7648432,-122.4231196,3,,,,POINT (-122.4231196 37.7648432)
65330771,37.799326,-122.4732864,1,,,,POINT (-122.4732864 37.799326)
65330783,37.7212011,-122.4843017,3,,,,POINT (-122.4843017 37.7212011)
65330789,37.7209466,-122.4847121,3,,,,POINT (-122.4847121 37.7209466)
65330797,37.7198454,-122.484755,3,,,,POINT (-122.484755 37.7198454)
65330829,37.7154875,-122.4833191,3,,,,POINT (-122.4833191 37.7154875)
65330886,37.7198419,-122.48464,3,,,,POINT (-122.48464 37.7198419)
65330923,37.7994837,-122.4191215,3,,,,POINT (-122.4191215 37.7994837)
65330935,37.745129,-122.408613,3,,,,POINT (-122.408613 37.745129)
65330942,37.7273133,-122.4317912,3,,,,POINT (-122.4317912 37.7273133)
65330943,37.7258779,-122.4328718,4,,,,POINT (-122.4328718 37.7258779)
65330946,37.7243195,-122.4340489,4,,,,POINT (-122.4340489 37.7243195)
65330948,37.7227698,-122.4352214,4,,,,POINT (-122.4352214 37.7227698)
65330951,37.7212151,-122.4364018,4,,,,POINT (-122.4364018 37.7212151)
65330956,37.7181163,-122.4387853,4,,,,POINT (-122.4387853 37.7181163)
65330974,37.7691898,-122.4459415,3,,,,POINT (-122.4459415 37.7691898)
65330990,37.7871025,-122.4015831,3,,,,POINT (-122.4015831 37.7871025)
65331005,37.7308257,-122.3961332,1,turning_circle,,,POINT (-122.3961332 37.7308257)
65331019,37.7622,-122.508221,4,stop,,,POINT (-122.508221 37.7622)
65331024,37.747278,-122.507173,4,,,,POINT (-122.507173 37.747278)
65331033,37.7789763,-122.5093885,3,,,,POINT (-122.5093885 37.7789763)
65331035,37.776143,-122.5091543,2,,,,POINT (-122.5091543 37.776143)
65331040,37.7733182,-122.5089792,4,,,,POINT (-122.5089792 37.7733182)
65331336,37.7379996,-122.4015296,3,,,,POINT (-122.4015296 37.7379996)
65331747,37.7329785,-122.4131797,3,,,,POINT (-122.4131797 37.7329785)
65332045,37.7291833,-122.458969,3,,,,POINT (-122.458969 37.7291833)
65332046,37.7295753,-122.4596237,4,,,,POINT (-122.4596237 37.7295753)
65332086,37.7351858,-122.4604913,4,,,,POINT (-122.4604913 37.7351858)
65332103,37.734772,-122.4615778,4,,,,POINT (-122.4615778 37.734772)
65332148,37.7696941,-122.4428142,3,,,,POINT (-122.4428142 37.7696941)
65332161,37.7692913,-122.4451431,4,,,,POINT (-122.4451431 37.7692913)
65332164,37.7690851,-122.4467651,4,stop,,,POINT (-122.4467651 37.7690851)
65332166,37.76898,-122.4475846,3,,,,POINT (-122.4475846 37.76898)
65332168,37.7688744,-122.4484075,4,,,,POINT (-122.4484075 37.7688744)
65332172,37.7686019,-122.450541,4,stop,,,POINT (-122.450541 37.7686019)
65332176,37.7684545,-122.451695,4,stop,,,POINT (-122.451695 37.7684545)
65332181,37.7682592,-122.4533691,3,traffic_signals,,,POINT (-122.4533691 37.7682592)
65332198,37.771181,-122.4302733,4,,,,POINT (-122.4302733 37.771181)
65332200,37.770971,-122.4319208,4,,,,POINT (-122.4319208 37.770971)
65332202,37.7708664,-122.4327415,3,,,,POINT (-122.4327415 37.7708664)
65332205,37.7707618,-122.4335629,4,,,,POINT (-122.4335629 37.7707618)
65332207,37.7706523,-122.4344219,3,,,,POINT (-122.4344219 37.7706523)
65332213,37.7702178,-122.4378271,3,,,,POINT (-122.4378271 37.7702178)
65332225,37.7720129,-122.4237428,3,,,,POINT (-122.4237428 37.7720129)
65332233,37.7449206,-122.3951714,3,,,,POINT (-122.3951714 37.7449206)
65332235,37.744296,-122.395732,3,,,,POINT (-122.395732 37.744296)
65332236,37.7436346,-122.3963162,4,,,,POINT (-122.3963162 37.7436346)
65332239,37.7405386,-122.3991277,4,,,,POINT (-122.3991277 37.7405386)
65332241,37.7399798,-122.399818,4,stop,,,POINT (-122.399818 37.7399798)
65332243,37.7392835,-122.4002508,4,,,,POINT (-122.4002508 37.7392835)
65332285,37.721657,-122.46866,3,,,,POINT (-122.46866 37.721657)
65332289,37.7235086,-122.46773,4,,,,POINT (-122.46773 37.7235086)
65332297,37.7255754,-122.4673411,3,,,,POINT (-122.4673411 37.7255754)
65332307,37.759259,-122.4088821,4,,,,POINT (-122.4088821 37.759259)
65332311,37.7560605,-122.4085132,4,,,,POINT (-122.4085132 37.7560605)
65332314,37.7544628,-122.4083607,4,,,,POINT (-122.4083607 37.7544628)
65332316,37.7496631,-122.4079073,4,,,,POINT (-122.4079073 37.7496631)
65332321,37.74833,-122.4079037,4,,,,POINT (-122.4079037 37.74833)
65332325,37.7474406,-122.4072797,3,,,,POINT (-122.4072797 37.7474406)
65332331,37.7474765,-122.4068538,3,,,,POINT (-122.4068538 37.7474765)
65332335,37.746178,-122.4053087,3,,,,POINT (-122.4053087 37.746178)
65332348,37.7456143,-122.4512169,3,,,,POINT (-122.4512169 37.7456143)
65332376,37.7470368,-122.4445061,3,,,,POINT (-122.4445061 37.7470368)
65332458,37.7361932,-122.4699617,3,,,,POINT (-122.4699617 37.7361932)
65332459,37.7354577,-122.4708611,3,,,,POINT (-122.4708611 37.7354577)
65332476,37.7361481,-122.4698977,3,,,,POINT (-122.4698977 37.7361481)
65332533,37.740353,-122.4611163,3,,,,POINT (-122.4611163 37.740353)
65332541,37.7405618,-122.4592338,3,,,,POINT (-122.4592338 37.7405618)
65332546,37.7406389,-122.458702,3,traffic_signals,,,POINT (-122.458702 37.7406389)
65332576,37.7440364,-122.4542995,3,traffic_signals,,,POINT (-122.4542995 37.7440364)
65332618,37.7467979,-122.4458926,3,,,,POINT (-122.4458926 37.7467979)
65332667,37.7465373,-122.4486638,1,turning_circle,,,POINT (-122.4486638 37.7465373)
65332673,37.7501647,-122.4437188,4,,,,POINT (-122.4437188 37.7501647)
65332678,37.7500321,-122.4433082,3,traffic_signals,,,POINT (-122.4433082 37.7500321)
65332714,37.7409822,-122.457503,3,,,,POINT (-122.457503 37.7409822)
65332720,37.7420917,-122.4557803,3,,,,POINT (-122.4557803 37.7420917)
65332753,37.7455425,-122.4518513,4,traffic_signals,,,POINT (-122.4518513 37.7455425)
65332770,37.7669901,-122.388158,3,stop,,,POINT (-122.388158 37.7669901)
65332772,37.7605614,-122.387583,4,traffic_signals,,,POINT (-122.387583 37.7605614)
65332776,37.7554463,-122.38708,4,,,,POINT (-122.38708 37.7554463)
65332785,37.7503648,-122.3865986,5,traffic_signals,,,POINT (-122.3865986 37.7503648)
65332806,37.7855002,-122.4078674,3,traffic_signals,,,POINT (-122.4078674 37.7855002)
65332818,37.7910927,-122.4089965,4,traffic_signals,,,POINT (-122.4089965 37.7910927)
65332833,37.7938585,-122.4095539,4,traffic_signals,,,POINT (-122.4095539 37.7938585)
65332836,37.79474,-122.4097375,4,traffic_signals,,,POINT (-122.4097375 37.79474)
65332839,37.7956188,-122.4099192,4,traffic_signals,,,POINT (-122.4099192 37.7956188)
65332847,37.7965025,-122.4100935,4,traffic_signals,,,POINT (-122.4100935 37.7965025)
65332850,37.7974095,-122.410275,5,traffic_signals,,,POINT (-122.410275 37.7974095)
65332853,37.7993094,-122.4106607,4,crossing,,,POINT (-122.4106607 37.7993094)
65332858,37.8020919,-122.4112182,4,,,,POINT (-122.4112182 37.8020919)
65332861,37.8030392,-122.4114091,4,,,,POINT (-122.4114091 37.8030392)
65332866,37.8067678,-122.4121604,4,traffic_signals,,,POINT (-122.4121604 37.8067678)
65332922,37.7129444,-122.4662024,1,turning_circle,,,POINT (-122.4662024 37.7129444)
65332924,37.7161203,-122.46622,3,stop,,,POINT (-122.46622 37.7161203)
65332940,37.7288033,-122.4720646,3,,,,POINT (-122.4720646 37.7288033)
65332942,37.7288085,-122.4722648,4,,,,POINT (-122.4722648 37.7288085)
65332964,37.7268962,-122.4742346,4,,,,POINT (-122.4742346 37.7268962)
65332985,37.7255653,-122.4724382,3,,,,POINT (-122.4724382 37.7255653)
65333006,37.7881525,-122.472948,3,crossing,,,POINT (-122.472948 37.7881525)
65333009,37.7884735,-122.4733535,3,,,,POINT (-122.4733535 37.7884735)
65333079,37.7350431,-122.4196078,3,,,,POINT (-122.4196078 37.7350431)
65333095,37.7312116,-122.4897032,3,,,,POINT (-122.4897032 37.7312116)
65333101,37.732616,-122.393243,3,stop,,,POINT (-122.393243 37.732616)
65333103,37.732743,-122.394127,3,,,,POINT (-122.394127 37.732743)
65333111,37.7329482,-122.3946444,4,,,,POINT (-122.3946444 37.7329482)
65333118,37.7118221,-122.3999552,4,,,,POINT (-122.3999552 37.7118221)
65333121,37.7108773,-122.400311,4,stop,,,POINT (-122.400311 37.7108773)
65333123,37.7099762,-122.400651,1,,,,POINT (-122.400651 37.7099762)
65333130,37.7816322,-122.493462,3,,,,POINT (-122.493462 37.7816322)
65333137,37.7759173,-122.4930478,4,,,,POINT (-122.4930478 37.7759173)
65333139,37.7740497,-122.4929125,4,,,,POINT (-122.4929125 37.7740497)
65333144,37.7629097,-122.4921457,4,,,,POINT (-122.4921457 37.7629097)
65333147,37.7591784,-122.4918844,4,,,,POINT (-122.4918844 37.7591784)
65333148,37.7479901,-122.491101,4,,,,POINT (-122.491101 37.7479901)
65333152,37.7423946,-122.4907092,4,,,,POINT (-122.4907092 37.7423946)
65333155,37.7405284,-122.4905786,4,,,,POINT (-122.4905786 37.7405284)
65333157,37.7386677,-122.4904483,4,,,,POINT (-122.4904483 37.7386677)
65333177,37.715716,-122.44249,1,,,,POINT (-122.44249 37.715716)
65333181,37.7150757,-122.4433013,3,,,,POINT (-122.4433013 37.7150757)
65333185,37.714087,-122.444325,4,,,,POINT (-122.444325 37.714087)
65333187,37.712161,-122.4468,4,,,,POINT (-122.4468 37.712161)
65333194,37.760083,-122.3953267,4,,,,POINT (-122.3953267 37.760083)
65333203,37.733373,-122.38203,3,,,,POINT (-122.38203 37.733373)
65333207,37.732898,-122.382609,1,,,,POINT (-122.382609 37.732898)
65333212,37.718337,-122.403555,3,,,,POINT (-122.403555 37.718337)
65333216,37.7175645,-122.4037808,3,,,,POINT (-122.4037808 37.7175645)
65333221,37.7632084,-122.4494524,4,,,,POINT (-122.4494524 37.7632084)
65333224,37.7630256,-122.450893,4,,,,POINT (-122.450893 37.7630256)
65333227,37.7628529,-122.4522533,3,,,,POINT (-122.4522533 37.7628529)
65333235,37.7378101,-122.4812707,1,,,,POINT (-122.4812707 37.7378101)
65333242,37.7353501,-122.4483885,1,,,,POINT (-122.4483885 37.7353501)
65333260,37.7338151,-122.4484411,1,,,,POINT (-122.4484411 37.7338151)
65333308,37.7205988,-122.444818,4,,,,POINT (-122.444818 37.7205988)
65333311,37.7208528,-122.445495,1,turning_circle,,,POINT (-122.445495 37.7208528)
65333318,37.7293468,-122.4420293,3,,,,POINT (-122.4420293 37.7293468)
65333320,37.7307253,-122.4420369,4,stop,,,POINT (-122.4420369 37.7307253)
65333322,37.7323569,-122.4420459,4,,,,POINT (-122.4420459 37.7323569)
65333327,37.7330995,-122.4420364,4,,,,POINT (-122.4420364 37.7330995)
65333329,37.7337986,-122.4420263,3,,,,POINT (-122.4420263 37.7337986)
65333337,37.7349852,-122.4410957,3,,,,POINT (-122.4410957 37.7349852)
65333347,37.8074622,-122.4073681,5,traffic_signals,,,POINT (-122.4073681 37.8074622)
65333353,37.806973,-122.4105214,4,traffic_signals,,,POINT (-122.4105214 37.806973)
65333356,37.8063559,-122.4154494,4,traffic_signals,,,POINT (-122.4154494 37.8063559)
65333358,37.80615,-122.4170945,4,traffic_signals,,,POINT (-122.4170945 37.80615)
65333361,37.8059809,-122.4183879,4,traffic_signals,,,POINT (-122.4183879 37.8059809)
65333362,37.8059563,-122.4187769,3,,,,POINT (-122.4187769 37.8059563)
65333364,37.8057276,-122.4203838,4,traffic_signals,,,POINT (-122.4203838 37.8057276)
65333366,37.8055043,-122.4220485,4,traffic_signals,,,POINT (-122.4220485 37.8055043)
65333369,37.8050749,-122.4253969,3,stop,,,POINT (-122.4253969 37.8050749)
65333382,37.8029899,-122.4417618,3,,,,POINT (-122.4417618 37.8029899)
65333385,37.8027772,-122.4434316,4,,,,POINT (-122.4434316 37.8027772)
65333395,37.743114,-122.4230517,3,,,,POINT (-122.4230517 37.743114)
65333397,37.742631,-122.431022,4,,,,POINT (-122.431022 37.742631)
65333408,37.7424487,-122.4340607,1,,,,POINT (-122.4340607 37.7424487)
65333410,37.7703201,-122.452072,4,stop,,,POINT (-122.452072 37.7703201)
65333415,37.7675231,-122.451507,4,stop,,,POINT (-122.451507 37.7675231)
65333422,37.7656229,-122.4514179,3,,,,POINT (-122.4514179 37.7656229)
65333424,37.7646924,-122.4512298,4,,,,POINT (-122.4512298 37.7646924)
65333426,37.7607659,-122.4504366,3,,,,POINT (-122.4504366 37.7607659)
65333432,37.7740485,-122.4528286,3,,,,POINT (-122.4528286 37.7740485)
65333441,37.732466,-122.401268,3,,,,POINT (-122.401268 37.732466)
65333452,37.7307741,-122.4009413,1,turning_circle,,,POINT (-122.4009413 37.7307741)
65333471,37.7859823,-122.451262,3,,,,POINT (-122.451262 37.7859823)
65333484,37.7636804,-122.4429632,3,,,,POINT (-122.4429632 37.7636804)
65333496,37.7641896,-122.4460949,3,,,,POINT (-122.4460949 37.7641896)
65333503,37.7272514,-122.4438855,1,turning_circle,,,POINT (-122.4438855 37.7272514)
65333510,37.7267434,-122.4442771,3,,,,POINT (-122.4442771 37.7267434)
65333583,37.7603758,-122.3914187,3,,,,POINT (-122.3914187 37.7603758)
65333591,37.757768,-122.391174,4,stop,,,POINT (-122.391174 37.757768)
65333594,37.7552216,-122.3909362,4,stop,,,POINT (-122.3909362 37.7552216)
65333602,37.7513903,-122.3905816,4,,,,POINT (-122.3905816 37.7513903)
65333605,37.7501562,-122.3904641,4,,,,POINT (-122.3904641 37.7501562)
65333647,37.7822304,-122.3989063,3,,,,POINT (-122.3989063 37.7822304)
65333713,37.7895703,-122.4574321,5,,,,POINT (-122.4574321 37.7895703)
65333714,37.7886914,-122.4572526,4,,,,POINT (-122.4572526 37.7886914)
65333715,37.7878097,-122.4570732,4,,,,POINT (-122.4570732 37.7878097)
65333734,37.7813674,-122.4438884,3,,,,POINT (-122.4438884 37.7813674)
65333779,37.7961869,-122.4184523,4,,,,POINT (-122.4184523 37.7961869)
65333794,37.7827074,-122.429833,1,,,,POINT (-122.429833 37.7827074)
65333797,37.7826784,-122.4300616,3,,,,POINT (-122.4300616 37.7826784)
65333814,37.7850815,-122.4111594,4,traffic_signals,,,POINT (-122.4111594 37.7850815)
65333819,37.7848729,-122.4128028,4,traffic_signals,,,POINT (-122.4128028 37.7848729)
65333826,37.784664,-122.4144458,4,traffic_signals,,,POINT (-122.4144458 37.784664)
65333831,37.7844547,-122.4160916,4,traffic_signals,,,POINT (-122.4160916 37.7844547)
65333834,37.7842457,-122.4177356,4,traffic_signals,,,POINT (-122.4177356 37.7842457)
65333837,37.7838127,-122.4211367,4,traffic_signals,,,POINT (-122.4211367 37.7838127)
65333839,37.7836174,-122.4226652,4,traffic_signals,,,POINT (-122.4226652 37.7836174)
65333841,37.7828342,-122.4288368,1,turning_circle,,,POINT (-122.4288368 37.7828342)
65333857,37.7817369,-122.4374661,4,,,,POINT (-122.4374661 37.7817369)
65333859,37.7815306,-122.4390886,4,traffic_signals,,,POINT (-122.4390886 37.7815306)
65333862,37.7812425,-122.4413544,4,,,,POINT (-122.4413544 37.7812425)
65333898,37.7970294,-122.4135594,4,stop,,,POINT (-122.4135594 37.7970294)
65333916,37.7930193,-122.4448534,3,,,,POINT (-122.4448534 37.7930193)
65333918,37.7934405,-122.4415418,4,,,,POINT (-122.4415418 37.7934405)
65333920,37.7935486,-122.4406921,3,,,,POINT (-122.4406921 37.7935486)
65333922,37.7936526,-122.4398743,4,,,,POINT (-122.4398743 37.7936526)
65333926,37.7938622,-122.4382262,4,,,,POINT (-122.4382262 37.7938622)
65333929,37.794071,-122.4365844,4,,,,POINT (-122.4365844 37.794071)
65333932,37.7942808,-122.4349387,4,stop,,,POINT (-122.4349387 37.7942808)
65333934,37.7951168,-122.428363,4,stop,,,POINT (-122.428363 37.7951168)
65333938,37.7957299,-122.4235533,4,traffic_signals,,,POINT (-122.4235533 37.7957299)
65333949,37.79614,-122.4201353,4,traffic_signals,,,POINT (-122.4201353 37.79614)
65333957,37.7993155,-122.3975508,3,traffic_signals,,,POINT (-122.3975508 37.7993155)
65333970,37.7988841,-122.3987149,4,traffic_signals,,,POINT (-122.3987149 37.7988841)
65333972,37.7985851,-122.401068,4,traffic_signals,,,POINT (-122.401068 37.7985851)
65333976,37.7984353,-122.4022446,4,traffic_signals,,,POINT (-122.4022446 37.7984353)
65333983,37.7983264,-122.4030933,3,,,,POINT (-122.4030933 37.7983264)
65333988,37.79802,-122.4054982,4,traffic_signals,,,POINT (-122.4054982 37.79802)
65333997,37.7979238,-122.4062538,3,,,,POINT (-122.4062538 37.7979238)
65334013,37.7976269,-122.4086323,4,traffic_signals,,,POINT (-122.4086323 37.7976269)
65334017,37.7975752,-122.4090497,3,,,,POINT (-122.4090497 37.7975752)
65334023,37.7973724,-122.4107613,3,,,,POINT (-122.4107613 37.7973724)
65334046,37.7968081,-122.4152078,4,stop,,,POINT (-122.4152078 37.7968081)
65334048,37.7965997,-122.4168549,4,,,,POINT (-122.4168549 37.7965997)
65334056,37.7960716,-122.4192617,2,,,,POINT (-122.4192617 37.7960716)
65334091,37.7572879,-122.4282114,3,,,,POINT (-122.4282114 37.7572879)
65334101,37.75702,-122.432407,3,,,,POINT (-122.432407 37.75702)
65334111,37.7879652,-122.4034972,3,traffic_signals,,,POINT (-122.4034972 37.7879652)
65334120,37.7869469,-122.4115357,4,traffic_signals,,,POINT (-122.4115357 37.7869469)
65334125,37.786738,-122.4131792,4,traffic_signals,,,POINT (-122.4131792 37.786738)
65334128,37.7865291,-122.4148222,4,traffic_signals,,,POINT (-122.4148222 37.7865291)
65334133,37.7863197,-122.4164691,4,traffic_signals,,,POINT (-122.4164691 37.7863197)
65334137,37.7861108,-122.4181115,4,traffic_signals,,,POINT (-122.4181115 37.7861108)
65334139,37.7856853,-122.4215139,4,traffic_signals,,,POINT (-122.4215139 37.7856853)
65334190,37.7668039,-122.4176635,4,traffic_signals,,,POINT (-122.4176635 37.7668039)
65334191,37.7657651,-122.4175654,3,,,,POINT (-122.4175654 37.7657651)
65334193,37.7651935,-122.4175037,4,traffic_signals,,,POINT (-122.4175037 37.7651935)
65334198,37.7555769,-122.416587,4,traffic_signals,,,POINT (-122.416587 37.7555769)
65334199,37.753977,-122.4164345,4,traffic_signals,,,POINT (-122.4164345 37.753977)
65334467,37.7812476,-122.3897575,3,,,,POINT (-122.3897575 37.7812476)
65334473,37.7770727,-122.3950705,4,traffic_signals,,,POINT (-122.3950705 37.7770727)
65334510,37.7897816,-122.3975766,4,traffic_signals,,,POINT (-122.3975766 37.7897816)
65334514,37.788117,-122.395496,3,,,,POINT (-122.395496 37.788117)
65334519,37.7877231,-122.395005,3,,,,POINT (-122.395005 37.7877231)
65334523,37.7868664,-122.3939349,4,,,,POINT (-122.3939349 37.7868664)
65334544,37.8138161,-122.3633775,3,,,,POINT (-122.3633775 37.8138161)
65334565,37.7323847,-122.4362598,3,,,,POINT (-122.4362598 37.7323847)
